date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:07	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	etag:%227c0001e-254dc-54cceb95ed112%22	http://responsiveexpert.com/themes/alamben/html/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from http://responsiveexpert.com/themes/alamben/html/font-awesome/css/font-awesome.min.css)
18:54:19	186937/186937	---M--	200	added ('OK')	image/png	etag:%227c00068-2da39-54cceecdb514c%22	http://responsiveexpert.com/themes/alamben/html/img/globe-inner.png	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/globe-inner.png	(from http://responsiveexpert.com/themes/alamben/html/css/style.css)
18:54:46	263531/263531	---M--	200	added ('OK')	image/jpeg	etag:%227c0004e-4056b-54ccee5e21363%22	http://responsiveexpert.com/themes/alamben/html/img/blog-5.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-5.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:02	265436/265436	---M--	200	added ('OK')	image/jpeg	etag:%227c00050-40cdc-54ccee73247b6%22	http://responsiveexpert.com/themes/alamben/html/img/blog-7.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-7.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:18	476981/476981	---M--	200	added ('OK')	image/jpeg	etag:%227c0004d-74735-54ccee557a900%22	http://responsiveexpert.com/themes/alamben/html/img/blog-4.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-4.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:21	163631/163631	---M--	200	added ('OK')	image/jpeg	etag:%227c00052-27f2f-54ccee820b43b%22	http://responsiveexpert.com/themes/alamben/html/img/blog-9.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-9.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:39	326681/326681	---M--	200	added ('OK')	image/jpeg	etag:%227c00051-4fc19-54ccee7c28a39%22	http://responsiveexpert.com/themes/alamben/html/img/blog-8.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-8.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:44	30154/30154	---M--	200	added ('OK')	image/jpeg	etag:%227c0005d-75ca-54cceea1a6056%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-1.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-1.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:55:45	147252/147252	---M--	200	added ('OK')	image/jpeg	etag:%227c0004a-23f34-54ccee39d7f12%22	http://responsiveexpert.com/themes/alamben/html/img/blog-12.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-12.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:49	293068/293068	---M--	200	added ('OK')	image/jpeg	etag:%227c00048-478cc-54ccee289850e%22	http://responsiveexpert.com/themes/alamben/html/img/blog-10.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-10.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:55:51	37405/37405	---M--	200	added ('OK')	image/jpeg	etag:%227c0005e-921d-54cceea50bab6%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-2.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-2.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:55:53	46402/46402	---M--	200	added ('OK')	image/jpeg	etag:%227c0005f-b542-54cceea928ea6%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-3.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-3.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:55:56	46309/46309	---M--	200	added ('OK')	image/jpeg	etag:%227c00060-b4e5-54cceeacf74d7%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-4.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-4.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:56:00	53330/53330	---M--	200	added ('OK')	image/jpeg	etag:%227c00061-d052-54cceeb17b558%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-5.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-5.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:56:01	47829/47829	---M--	200	added ('OK')	image/jpeg	etag:%227c00062-bad5-54cceeb517abd%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-6.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-6.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:56:01	24234/24234	---M--	200	added ('OK')	image/jpeg	etag:%227c00063-5eaa-54cceeb831a25%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-7.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-7.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:56:01	354/354	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2010:56:02%20GMT	http://responsiveexpert.com/themes/alamben/html/img/thought-2.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/thought-2.64.delayed	(from http://responsiveexpert.com/themes/alamben/html/shortcodes.html)
18:56:02	354/354	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2010:56:02%20GMT	http://responsiveexpert.com/themes/alamben/html/img/thought-3.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/thought-3.jpg	(from http://responsiveexpert.com/themes/alamben/html/shortcodes.html)
18:56:02	354/354	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2021%20Jan%202018%2010:56:03%20GMT	http://responsiveexpert.com/themes/alamben/html/img/thought-4.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/thought-4.jpg	(from http://responsiveexpert.com/themes/alamben/html/shortcodes.html)
18:56:06	39910/39910	---M--	200	added ('OK')	image/jpeg	etag:%227c00064-9be6-54cceebba0cde%22	http://responsiveexpert.com/themes/alamben/html/img/flikr-8.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/flikr-8.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog-detail.html)
18:56:20	402802/402802	---M--	200	added ('OK')	image/jpeg	etag:%227c00049-62572-54ccee33dd256%22	http://responsiveexpert.com/themes/alamben/html/img/blog-11.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-11.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:56:31	207047/207047	---M--	200	added ('OK')	image/jpeg	etag:%227c0004b-328c7-54ccee405bb42%22	http://responsiveexpert.com/themes/alamben/html/img/blog-2.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-2.jpg	(from http://responsiveexpert.com/themes/alamben/html/shortcodes.html)
18:56:36	533341/533341	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%227c0004f-8235d-54ccee6bb3e60%22	http://responsiveexpert.com/themes/alamben/html/img/blog-6.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-6.jpg	(from http://responsiveexpert.com/themes/alamben/html/blog.html)
18:56:39	338618/338618	---M--	200	added ('OK')	image/jpeg	etag:%227c0004c-52aba-54ccee493793a%22	http://responsiveexpert.com/themes/alamben/html/img/blog-3.jpg	C:/Users/kuku/Documents/KukuBytes/responsiveexpert.com/themes/alamben/html/img/blog-3.jpg	(from http://responsiveexpert.com/themes/alamben/html/shortcodes.html)
